"COVID-19_Season";"Week_ID";"Current_Season_Week_Ending_Label";"MMWR_Week_Order";"MMWR_Year";"MMWR_Week";"MMWR_Day";"Setting";"Doses";"Cumulative_Doses";"Location_and_Flu_Season_Order";"Current_Through";"Age_Group"
"2025-2026";"2026 Jan 03 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"19";"2025";"53";"6";"Combined";"107,185";"7,989,799";"110";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2026 Jan 03 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"19";"2025";"53";"6";"Combined";"72,380";"4,004,157";"110";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2026 Jan 03 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"19";"2025";"53";"6";"Combined";"63,542";"6,076,848";"110";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2026 Jan 03 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"19";"2025";"53";"6";"Combined";"96,661";"4,565,519";"110";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2026 Jan 03 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"19";"2025";"53";"6";"Combined";"309,583";"20,822,458";"110";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2026 Jan 03 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"19";"2025";"53";"6";"Combined";"169,040";"8,569,675";"110";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2026 Jan 03 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"19";"2025";"53";"6";"Combined";"140,542";"12,252,784";"110";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"7";"Physician Medical Office";"26,488";"563,081";"310";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Pharmacy";"88,422";"4,117,348";"210";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Pharmacy";"143,269";"11,416,369";"210";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Pharmacy";"291,433";"19,170,466";"210";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Pharmacy";"59,742";"3,636,748";"210";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Pharmacy";"68,246";"5,633,095";"210";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Pharmacy";"148,164";"7,754,098";"210";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Pharmacy";"100,416";"7,436,304";"210";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"7";"Physician Medical Office";"9,501";"533,078";"310";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"7";"Physician Medical Office";"13,446";"455,299";"310";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"7";"Physician Medical Office";"21,025";"584,106";"310";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"7";"Physician Medical Office";"15,726";"687,047";"310";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"7";"Physician Medical Office";"34,471";"1,039,402";"310";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Combined";"114,910";"4,680,429";"110";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Combined";"166,516";"12,419,300";"110";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Combined";"355,870";"21,178,328";"110";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Combined";"74,444";"4,078,601";"110";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Combined";"79,824";"6,156,672";"110";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Combined";"189,354";"8,759,029";"110";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2026 Jan 10 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"20";"2026";"1";"6";"Combined";"117,826";"8,107,625";"110";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"7";"Physician Medical Office";"54,191";"2,062,053";"310";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"7";"Physician Medical Office";"19,720";"1,022,651";"310";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Pharmacy";"45,108";"5,678,203";"210";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Pharmacy";"100,356";"7,854,454";"210";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Pharmacy";"66,685";"7,502,989";"210";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Pharmacy";"40,644";"3,677,392";"210";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Pharmacy";"59,712";"4,177,060";"210";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Pharmacy";"94,638";"11,511,007";"210";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Pharmacy";"194,994";"19,365,460";"210";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Combined";"114,358";"12,533,658";"110";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Combined";"134,827";"8,893,856";"110";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Combined";"249,185";"21,427,513";"110";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Combined";"54,090";"4,132,691";"110";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Combined";"54,609";"6,211,281";"110";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Combined";"82,411";"8,190,036";"110";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2026 Jan 17 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"21";"2026";"2";"6";"Combined";"80,737";"4,761,166";"110";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"7";"Physician Medical Office";"17,100";"393,913";"310";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"7";"Physician Medical Office";"39,136";"875,592";"310";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"7";"Physician Medical Office";"13,873";"488,508";"310";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"7";"Physician Medical Office";"22,261";"613,008";"310";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Pharmacy";"151,251";"7,038,770";"210";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Pharmacy";"101,503";"3,772,642";"210";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Pharmacy";"396,410";"18,040,576";"210";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Pharmacy";"210,088";"10,879,577";"210";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Pharmacy";"186,321";"7,160,998";"210";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Pharmacy";"84,819";"3,388,355";"210";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Pharmacy";"96,640";"5,388,650";"210";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"7";"Physician Medical Office";"14,120";"408,033";"310";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"7";"Physician Medical Office";"11,272";"499,780";"310";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"7";"Physician Medical Office";"35,818";"911,410";"310";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"7";"Physician Medical Office";"21,698";"503,380";"310";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"7";"Physician Medical Office";"18,106";"631,114";"310";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"7";"Physician Medical Office";"23,643";"952,594";"310";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"7";"Physician Medical Office";"59,460";"1,864,003";"310";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Pharmacy";"78,240";"5,466,890";"210";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Pharmacy";"75,413";"3,463,768";"210";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Pharmacy";"352,609";"18,393,185";"210";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Pharmacy";"173,350";"11,052,927";"210";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Pharmacy";"179,260";"7,340,258";"210";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Pharmacy";"127,863";"7,166,633";"210";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Pharmacy";"103,846";"3,876,488";"210";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Combined";"125,544";"4,379,868";"110";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Combined";"412,069";"20,257,188";"110";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Combined";"196,993";"12,005,521";"110";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Combined";"215,078";"8,251,668";"110";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Combined";"225,457";"8,036,590";"110";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Combined";"239,016";"11,808,528";"110";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Combined";"101,919";"3,782,268";"110";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Combined";"110,513";"5,877,158";"110";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Combined";"123,539";"4,254,324";"110";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Combined";"173,512";"7,651,778";"110";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2025 Dec 13 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2025";"50";"6";"Combined";"464,474";"19,845,119";"110";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Combined";"145,969";"7,797,747";"110";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Combined";"89,533";"3,871,801";"110";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2025 Dec 20 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2025";"51";"6";"Combined";"89,512";"5,966,670";"110";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Pharmacy";"217,013";"18,610,198";"210";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Pharmacy";"93,417";"11,146,344";"210";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Pharmacy";"72,767";"3,949,255";"210";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Pharmacy";"123,597";"7,463,855";"210";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Pharmacy";"50,829";"3,514,597";"210";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Pharmacy";"73,790";"7,240,423";"210";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Pharmacy";"40,635";"5,507,525";"210";"2026 Jan 17 12:00:00 AM";"75+"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Combined";"88,990";"4,468,858";"110";"2026 Jan 17 12:00:00 AM";"18-49"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Combined";"255,687";"20,512,875";"110";"2026 Jan 17 12:00:00 AM";"18+"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Combined";"84,867";"7,882,614";"110";"2026 Jan 17 12:00:00 AM";"60-74"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Combined";"148,967";"8,400,635";"110";"2026 Jan 17 12:00:00 AM";"18-64"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Combined";"106,721";"12,112,242";"110";"2026 Jan 17 12:00:00 AM";"65+"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Combined";"59,976";"3,931,777";"110";"2026 Jan 17 12:00:00 AM";"50-64"
"2025-2026";"2025 Dec 27 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2025";"52";"6";"Combined";"46,636";"6,013,306";"110";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Jan 25 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2025";"4";"6";"Combined";"197,188";"28,969,482";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Jan 25 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2025";"4";"6";"Combined";"67,425";"6,715,473";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2025 Jan 25 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2025";"4";"6";"Combined";"83,115";"15,939,958";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Jan 25 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2025";"4";"6";"Combined";"114,075";"13,029,528";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2025 Jan 25 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2025";"4";"6";"Combined";"65,924";"11,178,691";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2025 Jan 25 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2025";"4";"6";"Combined";"46,649";"6,314,048";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2025 Jan 25 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2025";"4";"6";"Combined";"36,456";"7,617,770";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Pharmacy";"42,825";"5,864,889";"29";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Pharmacy";"51,042";"10,304,389";"29";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Pharmacy";"144,294";"26,223,343";"29";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Pharmacy";"69,858";"14,739,072";"29";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Pharmacy";"31,611";"5,619,381";"29";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Pharmacy";"32,172";"6,994,436";"29";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Pharmacy";"74,436";"11,484,272";"29";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Combined";"58,931";"6,774,404";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Combined";"61,036";"11,239,727";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Combined";"82,045";"16,022,003";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Combined";"181,735";"29,151,217";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Combined";"40,759";"6,354,807";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Combined";"99,690";"13,129,218";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2025 Feb 01 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2025";"5";"6";"Combined";"37,818";"7,655,588";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Pharmacy";"58,827";"14,797,899";"29";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Pharmacy";"26,188";"7,020,624";"29";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Pharmacy";"27,562";"5,646,943";"29";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Pharmacy";"66,729";"11,551,001";"29";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Pharmacy";"39,167";"5,904,056";"29";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Pharmacy";"44,211";"10,348,600";"29";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Pharmacy";"125,557";"26,348,900";"29";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Feb 15 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2025";"7";"7";"Physician Medical Office";"11,090";"1,306,620";"39";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Combined";"55,805";"6,830,209";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Combined";"164,106";"29,315,323";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Combined";"54,849";"11,294,576";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Combined";"92,678";"13,221,896";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Combined";"71,426";"16,093,429";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Combined";"36,874";"6,391,681";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2025 Feb 08 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2025";"6";"6";"Combined";"31,834";"7,687,422";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Feb 15 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2025";"7";"7";"Physician Medical Office";"9,099";"955,075";"39";"2026 Jan 17 12:00:00 AM";"60-74"
